DAY,TMAX,TMIN,TEMP,IRRAD,RAIN,WIND,VAP,SNOWDEPTH
2022-04-09,23.9,12.7,17.42,23210.0,0.0,1.37,1.336460516852367,-999
2022-04-10,25.19,12.95,18.48,25250.0,0.0,1.27,1.426791622589759,-999
2022-04-11,25.61,12.72,18.85,25560.0,0.0,2.11,1.7452750776455452,-999
2022-04-12,19.37,11.26,15.37,3130.0,6.340999999999999,3.13,1.5861985043143554,-999
2022-04-13,21.51,9.01,14.91,20790.0,0.005,2.01,1.3118418108269714,-999
2022-04-14,14.53,6.95,10.96,4500.0,1.9649999999999999,2.87,1.121955705718084,-999
2022-04-15,10.62,4.57,7.34,4350.0,2.801,3.48,0.8650309434078973,-999
2022-04-16,12.88,3.08,7.78,7010.0,0.43200000000000005,1.63,0.8710938855367714,-999
2022-04-17,14.41,5.38,9.43,5820.0,0.495,0.82,0.968644731964309,-999
2022-04-18,18.72,5.23,12.3,21400.0,0.044,1.98,1.0177914931774423,-999
2022-04-19,17.76,9.34,13.47,15320.0,0.028999999999999998,0.94,1.1739069872513241,-999
2022-04-20,19.22,10.08,14.82,21090.0,0.10800000000000001,1.63,1.2528677634951673,-999
2022-04-21,23.91,8.09,16.15,27690.0,0.005,2.63,1.50956844862776,-999
2022-04-22,22.16,12.83,17.29,22160.0,0.016,1.45,1.7565108607169366,-999
2022-04-23,24.87,14.02,18.86,22700.0,0.016,1.38,1.7746200309682545,-999
2022-04-24,21.37,14.9,18.44,4130.0,4.011,3.34,2.00377750325159,-999
2022-04-25,24.12,13.43,18.65,13070.0,0.094,1.63,1.7837358312436735,-999
2022-04-26,24.4,15.36,18.86,14010.0,0.272,1.49,1.7452750776455452,-999
2022-04-27,23.9,13.47,18.51,16290.0,1.643,1.98,1.7508850679403625,-999
2022-04-28,20.9,11.44,16.4,7070.0,3.2689999999999997,2.77,1.6802575593606601,-999
2022-04-29,17.83,9.94,12.94,13490.0,0.137,2.05,1.2807753432144617,-999
2022-04-30,17.19,10.21,12.57,6630.0,1.6649999999999998,1.88,1.218940417405615,-999
2022-05-01,17.34,8.44,12.76,17410.0,0.414,1.55,1.0353627564360872,-999
2022-05-02,19.29,7.44,13.51,25030.0,0.0,2.2,1.015004599705511,-999
2022-05-03,22.27,7.69,16.01,26010.0,0.0,1.25,1.066937735484574,-999
2022-05-04,24.07,10.72,17.26,28860.0,0.0,1.4,1.2621102926788135,-999
2022-05-05,25.55,11.3,18.26,29490.0,0.0,1.72,1.4239774839199955,-999
2022-05-06,25.48,12.82,19.3,26200.0,0.0,1.43,1.6759275151426172,-999
2022-05-07,23.02,15.26,18.83,17750.0,0.019,2.22,1.8783704625066757,-999
2022-05-08,23.66,15.35,18.86,17540.0,0.09,2.23,1.853422649205739,-999
2022-05-09,22.19,13.76,17.36,4930.0,3.582,2.05,1.7553844361500224,-999
2022-05-10,24.8,11.37,17.64,21610.0,0.132,1.42,1.6310494891563723,-999
2022-05-11,18.44,12.63,15.19,9380.0,0.065,1.63,1.5294123528754255,-999
2022-05-12,18.62,13.08,15.5,15470.0,0.11399999999999999,1.46,1.5790005458859895,-999
2022-05-13,22.33,11.7,16.41,6960.0,0.088,2.07,1.5474672427794578,-999
2022-05-14,15.35,9.62,12.54,5230.0,1.709,2.38,1.2495216274951704,-999
2022-05-15,16.3,8.54,12.36,9730.0,0.273,1.08,1.1938270613559196,-999
2022-05-16,21.3,8.57,15.48,23870.0,0.002,1.55,1.218123115165027,-999
2022-05-17,20.26,12.17,15.96,18070.0,0.001,0.88,1.386918720686833,-999
2022-05-18,16.9,12.0,14.08,4970.0,0.742,1.97,1.4164969315090536,-999
2022-05-19,19.03,12.0,15.13,12130.0,0.9550000000000001,0.66,1.4619030667193333,-999
2022-05-20,23.66,11.09,17.42,21110.0,0.004,1.6,1.5164879528336122,-999
2022-05-21,23.7,12.5,18.09,15860.0,0.009,0.66,1.6110962681159493,-999
2022-05-22,18.64,12.94,16.02,9950.0,0.18,1.55,1.6900360483348646,-999
2022-05-23,22.98,12.64,17.78,23990.0,0.007000000000000001,1.2,1.7141493997997348,-999
2022-05-24,21.03,14.33,17.41,16640.0,0.005,1.16,1.7086427632250742,-999
2022-05-25,25.1,13.85,19.3,7000.0,1.124,1.9,1.8067051290327525,-999
2022-05-26,20.19,13.21,16.72,8310.0,1.73,1.83,1.6672967755391077,-999
2022-05-27,20.51,15.48,17.41,6120.0,1.8489999999999998,1.31,1.8124877974996079,-999
2022-05-28,23.53,15.41,18.42,7530.0,0.634,1.02,1.8664540980808657,-999
2022-05-29,24.29,15.01,19.16,19450.0,0.11699999999999999,1.72,1.836952517514028,-999
2022-05-30,25.85,15.06,20.37,16610.0,0.294,1.51,1.848703745817846,-999
2022-05-31,25.5,14.94,20.8,15950.0,0.05600000000000001,1.66,1.98614203571907,-999
2022-06-01,24.27,16.98,20.47,9810.0,0.525,1.5,2.21389790582453,-999
2022-06-02,25.66,17.9,21.81,14090.0,4.761,2.66,2.3238457638211925,-999
2022-06-03,26.98,18.99,22.7,17360.0,1.2550000000000001,2.07,2.459640556839274,-999
2022-06-04,27.59,19.4,23.06,17680.0,1.658,1.35,2.510012303137827,-999
2022-06-05,24.65,17.48,21.23,6910.0,1.455,1.46,2.0992903090810855,-999
2022-06-06,27.79,15.93,22.33,24470.0,0.004,1.23,1.7757572681650056,-999
2022-06-07,28.3,16.73,23.05,25590.0,0.0,1.46,1.8999879717877965,-999
2022-06-08,26.93,18.45,22.58,14270.0,0.019,0.94,1.7363318682108169,-999
2022-06-09,26.93,16.73,21.65,9820.0,0.118,1.02,1.6922158105676843,-999
2022-06-10,26.44,15.93,21.21,18430.0,0.061,1.33,1.8498824835886514,-999
2022-06-11,23.15,16.32,19.64,10150.0,0.618,1.73,1.896369989615625,-999
2022-06-12,23.53,15.88,18.89,6710.0,0.954,0.54,1.8676427463291385,-999
2022-06-13,25.71,15.5,20.58,20980.0,0.008,1.13,1.8915554027554298,-999
2022-06-14,27.33,15.41,22.08,26220.0,0.003,1.77,2.137793874540633,-999
2022-06-15,27.18,18.98,22.88,27310.0,0.0,1.02,2.179634936495142,-999
2022-06-16,26.33,17.21,21.74,23950.0,0.0,1.34,1.832270385933914,-999
2022-06-17,26.87,16.86,21.44,21840.0,0.046,1.32,1.9686426369056897,-999
2022-06-18,24.51,17.8,20.93,11480.0,0.481,1.66,2.197393323885526,-999
2022-06-19,27.41,18.73,22.86,14460.0,1.202,1.48,2.4012512762090523,-999
2022-06-20,27.25,19.65,22.94,18500.0,0.323,1.71,2.407183619108231,-999
2022-06-21,25.52,18.77,22.45,17840.0,0.078,1.37,2.4824261978205238,-999
2022-06-22,27.38,20.62,23.94,17590.0,0.137,2.32,2.709082405216118,-999
2022-06-23,27.56,21.47,23.98,5950.0,1.141,1.84,2.720626851221872,-999
2022-06-24,28.37,21.34,24.24,22790.0,2.133,1.67,2.6584696490319955,-999
2022-06-25,28.83,20.66,24.9,16430.0,0.268,2.49,2.7322142327114456,-999
2022-06-26,27.48,22.65,24.67,9630.0,0.387,3.27,2.780679438038607,-999
2022-06-27,25.54,18.79,23.2,3990.0,2.6710000000000003,1.95,2.661709882975789,-999
2022-06-28,29.7,17.48,24.21,25430.0,0.014000000000000002,1.39,2.2640641666264525,-999
2022-06-29,30.97,19.58,25.38,27270.0,0.001,0.92,2.3411777629785915,-999
2022-06-30,29.44,21.33,25.31,24880.0,0.199,0.79,2.4885334367023186,-999
2022-07-01,24.55,20.37,22.63,14380.0,1.348,1.25,2.3224065086118584,-999
2022-07-02,27.76,19.21,23.43,19230.0,1.0699999999999998,0.94,2.4551054298304917,-999
2022-07-03,28.47,20.37,23.95,22200.0,0.47000000000000003,1.16,2.5177224920902965,-999
2022-07-04,29.01,19.62,24.21,21830.0,0.875,0.9,2.4220705638833273,-999
2022-07-05,29.56,20.11,25.22,23440.0,0.9199999999999999,1.76,2.61346676749631,-999
2022-07-06,29.89,20.83,25.12,27890.0,0.20400000000000001,1.13,2.467215374343649,-999
2022-07-07,29.28,19.7,24.4,26550.0,0.046,1.2,2.443047470593885,-999
2022-07-08,29.33,20.06,24.73,24590.0,0.006,1.39,2.6055009597054024,-999
2022-07-09,29.33,21.17,25.3,22210.0,0.040999999999999995,1.84,2.7305562586925918,-999
2022-07-10,29.43,21.65,25.3,27650.0,0.005,2.34,2.738854922556469,-999
2022-07-11,29.6,21.51,25.56,23730.0,0.0,3.27,2.823060488380916,-999
2022-07-12,29.79,21.91,25.63,16590.0,0.0,3.14,2.8077388058595294,-999
2022-07-13,30.37,22.33,26.2,17720.0,0.0,2.69,2.9060150745974864,-999
2022-07-14,30.91,22.3,26.48,25000.0,0.0,2.33,2.9060150745974864,-999
2022-07-15,30.68,22.02,26.22,22040.0,0.040999999999999995,2.02,2.8196493773342235,-999
2022-07-16,31.74,22.83,27.13,18920.0,0.10400000000000001,1.6,2.948284305022085,-999
2022-07-17,29.58,22.19,26.12,11670.0,1.0130000000000001,0.94,2.787422845555343,-999
2022-07-18,27.15,19.14,23.5,17180.0,0.307,2.07,2.2852584590752323,-999
2022-07-19,24.69,19.05,22.23,7850.0,1.825,1.64,2.447563125280461,-999
2022-07-20,27.95,20.98,23.97,9590.0,2.058,1.38,2.6374919792382325,-999
2022-07-21,25.83,20.42,23.18,14840.0,0.253,1.64,2.600731662842283,-999
2022-07-22,28.51,22.06,24.87,14800.0,0.33799999999999997,2.47,2.710728988182789,-999
2022-07-23,26.68,20.64,23.6,19850.0,0.06,1.19,2.1782741228783826,-999
2022-07-24,29.33,20.26,24.51,23830.0,0.615,1.15,2.5301018452033914,-999
2022-07-25,27.23,21.86,24.29,22010.0,0.315,1.55,2.7505100464429004,-999
2022-07-26,28.55,21.75,24.94,23650.0,0.252,1.56,2.829893518809813,-999
2022-07-27,27.15,22.59,24.58,9800.0,0.8210000000000001,1.42,2.789110926537762,-999
2022-07-28,29.55,21.33,25.23,25280.0,0.043,0.93,2.450577613245696,-999
2022-07-29,29.63,19.58,24.4,25310.0,0.617,1.12,2.4656987818674914,-999
2022-07-30,28.27,19.73,23.56,24500.0,0.10500000000000001,1.73,2.3820593372779197,-999
2022-07-31,29.08,18.91,23.87,23650.0,0.0,1.47,2.328168210439754,-999
2022-08-01,28.8,19.58,24.19,24060.0,0.0,1.65,2.531652997771859,-999
2022-08-02,29.44,20.37,24.71,23100.0,0.0,1.78,2.44906996386656,-999
2022-08-03,30.2,20.9,25.45,23810.0,0.0,1.74,2.5675595989480526,-999
2022-08-04,31.59,21.3,26.21,24060.0,0.012,1.28,2.656850824392762,-999
2022-08-05,30.26,21.76,25.35,23470.0,0.41100000000000003,1.23,2.626256313363128,-999
2022-08-06,30.08,21.19,25.21,20620.0,0.041999999999999996,1.95,2.6278588442730206,-999
2022-08-07,30.9,20.81,25.8,20850.0,0.0,1.91,2.592799781292041,-999
2022-08-08,31.4,22.49,26.23,24660.0,0.0,1.62,2.594384464728636,-999
2022-08-09,31.69,22.79,26.27,24540.0,0.0,1.93,2.461153892104982,-999
2022-08-10,32.54,22.11,26.72,23970.0,0.0,1.8,2.461153892104982,-999
2022-08-11,32.07,21.73,26.69,24290.0,0.0,1.94,2.6455431393604085,-999
2022-08-12,30.54,22.37,26.31,25640.0,0.0,2.09,2.7025048043468143,-999
2022-08-13,32.37,20.96,26.7,25140.0,0.0,2.41,2.6698255631243346,-999
2022-08-14,32.1,22.04,26.8,22380.0,0.0,1.95,2.5975563701486166,-999
2022-08-15,33.55,23.12,27.77,22280.0,0.16,1.34,2.809437622397069,-999
2022-08-16,32.88,22.98,27.57,15610.0,0.192,1.89,2.829893518809813,-999
2022-08-17,31.63,22.47,26.61,21940.0,0.075,2.54,2.738854922556469,-999
2022-08-18,32.56,22.51,27.26,23430.0,0.007000000000000001,2.52,2.7305562586925918,-999
2022-08-19,33.37,23.17,28.01,22680.0,0.002,1.66,2.735532818093075,-999
2022-08-20,31.4,23.12,26.86,21440.0,0.0,1.83,2.4992527055244507,-999
2022-08-21,32.26,22.63,26.76,21900.0,0.0,3.04,2.5534565499231365,-999
2022-08-22,32.12,20.68,26.33,23110.0,0.0,2.09,2.5425343521219075,-999
2022-08-23,31.8,23.05,27.06,18380.0,0.0,2.12,2.6812238200414793,-999
2022-08-24,31.34,21.98,26.51,20120.0,0.0,2.0,2.5801527260359443,-999
2022-08-25,32.44,21.95,26.71,19870.0,0.0,2.11,2.4717700446226427,-999
2022-08-26,30.35,21.96,25.59,17140.0,0.0,2.51,2.4220705638833273,-999
2022-08-27,30.28,21.53,25.56,15730.0,0.001,2.97,2.4885334367023186,-999
2022-08-28,29.44,22.34,24.91,14670.0,0.002,3.38,2.5208123577196293,-999
2022-08-29,27.58,20.96,24.29,11380.0,0.037,3.55,2.4946538024151756,-999
2022-08-30,25.26,18.21,21.06,2510.0,0.255,2.05,2.038176335166181,-999
2022-08-31,22.26,16.73,19.19,4380.0,0.288,0.95,1.8182866804855506,-999
2022-09-01,23.06,15.73,18.96,7020.0,0.018,1.29,1.5965312404187442,-999
2022-09-02,27.3,15.22,20.84,9620.0,0.001,1.26,1.603799248298758,-999
2022-09-03,24.08,14.73,19.94,8890.0,0.01,1.09,1.3014135386001155,-999
2022-09-04,27.51,12.22,20.29,23540.0,0.0,1.91,1.3311511737988142,-999
2022-09-05,31.79,14.59,23.1,24960.0,0.0,1.66,1.4258530341737428,-999
2022-09-06,31.37,17.66,24.34,22020.0,0.0,1.36,1.4909264445893888,-999
2022-09-07,30.15,19.23,23.93,16680.0,0.0,1.3,1.386003210705065,-999
2022-09-08,27.48,18.37,22.58,10820.0,0.007000000000000001,1.08,1.5224410988664454,-999
2022-09-09,28.09,17.55,22.19,10390.0,0.009,1.15,1.6522867503544867,-999
2022-09-10,30.22,16.12,22.89,21990.0,0.039,1.06,1.6142324679094995,-999
2022-09-11,30.85,18.07,23.84,19740.0,0.176,0.97,1.737447567594711,-999
2022-09-12,28.54,17.31,22.59,16740.0,0.213,1.43,1.9365017149447903,-999
2022-09-13,28.06,17.14,21.94,8980.0,0.25,1.7,1.8747885741236199,-999
2022-09-14,26.94,15.82,21.12,10040.0,0.003,1.45,1.6672967755391077,-999
2022-09-15,26.37,16.41,21.13,11560.0,0.0,1.32,1.7031516442646557,-999
2022-09-16,28.4,16.17,22.07,10230.0,0.0,1.43,1.865266112723933,-999
2022-09-17,30.18,17.44,23.48,7370.0,0.044,1.36,1.9463419136059907,-999
2022-09-18,30.9,18.19,24.21,8940.0,0.012,1.55,2.063989202660485,-999
2022-09-19,28.49,19.49,23.33,5530.0,0.005,2.09,1.884353601396736,-999
2022-09-20,24.72,14.67,19.65,5520.0,0.961,2.38,1.4850816362600443,-999
2022-09-21,16.15,13.61,14.86,5120.0,2.355,1.55,1.496791437410407,-999
2022-09-22,21.93,13.69,17.12,5710.0,0.636,1.09,1.6437629180369104,-999
2022-09-23,20.43,13.33,16.51,5700.0,0.662,1.42,1.4782881252432811,-999
2022-09-24,18.55,12.47,14.67,5720.0,0.414,1.18,1.4552027641178182,-999
2022-09-25,23.17,12.3,16.65,10290.0,0.242,0.82,1.50956844862776,-999
2022-09-26,25.58,11.54,18.48,15370.0,0.018,1.38,1.7119448806741242,-999
2022-09-27,20.54,14.83,17.44,3090.0,0.274,1.41,1.6737661651664233,-999
2022-09-28,24.27,14.19,18.37,6890.0,0.04,0.98,1.6373953800630874,-999
2022-09-29,24.08,13.48,18.6,15460.0,0.0,1.16,1.7263188059134273,-999
2022-09-30,27.58,16.4,21.3,14580.0,0.0,1.9,2.001249786098027,-999
2022-10-01,28.23,16.91,22.72,13750.0,0.0,3.0,2.1782741228783826,-999
2022-10-02,28.3,18.6,22.84,12540.0,0.0,2.64,2.223575577163071,-999
2022-10-03,29.34,18.08,23.32,17050.0,0.008,2.33,2.2042571038563206,-999
2022-10-04,23.47,13.51,19.64,8000.0,0.215,2.86,1.8617061308639675,-999
2022-10-05,17.01,9.89,12.91,6580.0,0.211,3.22,1.2173062948610973,-999
2022-10-06,13.07,8.82,10.58,2180.0,2.209,1.41,1.1030956741507725,-999
2022-10-07,13.55,8.87,10.83,3440.0,0.9800000000000001,1.16,1.1295788040961148,-999
2022-10-08,15.02,8.99,11.7,3440.0,0.761,0.88,1.1994576882851018,-999
2022-10-09,18.35,6.26,12.07,6510.0,0.23700000000000002,1.85,0.9312321451637605,-999
2022-10-10,18.74,4.53,11.43,17960.0,0.0,0.95,0.7188797529386093,-999
2022-10-11,20.58,6.8,12.94,21240.0,0.0,1.12,0.9626508627682251,-999
2022-10-12,21.1,7.02,13.3,20080.0,0.0,1.28,0.78341803771588,-999
2022-10-13,22.35,8.76,15.3,14110.0,0.0,0.38,0.8608090546957576,-999
2022-10-14,23.08,10.73,16.4,9330.0,0.0,1.07,1.0867302363554476,-999
2022-10-15,23.23,9.95,16.12,7970.0,0.0,1.13,1.1970417089624772,-999
2022-10-16,23.31,11.31,16.36,14720.0,0.0,1.74,1.2470171842437872,-999
2022-10-17,22.98,10.06,15.53,18750.0,0.0,1.66,0.9639800022050407,-999
2022-10-18,22.07,8.43,14.07,18900.0,0.0,0.92,0.9165002490997142,-999
2022-10-19,21.95,8.05,13.23,19660.0,0.0,1.95,0.7561544564188122,-999
2022-10-20,20.33,7.05,13.02,15850.0,0.006,1.61,0.817276668513208,-999
2022-10-21,24.93,11.6,17.67,17870.0,0.006,1.02,1.2722613642663765,-999
2022-10-22,26.03,12.46,18.54,15190.0,0.004,0.89,1.4211682209835756,-999
2022-10-23,23.26,14.76,17.65,11560.0,0.08299999999999999,1.0,1.2403602323705691,-999
2022-10-24,19.73,11.88,15.16,2950.0,0.19,1.36,1.2629534872576296,-999
2022-10-25,15.48,9.15,12.35,3520.0,0.383,1.88,1.2621102926788135,-999
2022-10-26,17.55,9.26,13.24,2290.0,0.32799999999999996,1.23,1.3135869771207336,-999
2022-10-27,15.17,8.06,11.94,2480.0,0.633,1.25,1.2034938513584403,-999
2022-10-28,18.19,6.88,12.19,3370.0,0.123,1.37,1.167594615544019,-999
2022-10-29,17.72,8.84,13.03,4800.0,0.11699999999999999,1.34,1.2765121142011402,-999
2022-10-30,20.62,11.33,14.95,6450.0,0.028000000000000004,0.67,1.3453507796376623,-999
2022-10-31,21.31,9.55,15.01,16100.000000000002,0.002,1.23,1.08156806316304,-999
2022-11-01,21.19,8.37,13.45,17790.0,0.0,1.29,0.9943162285943281,-999
2022-11-02,19.8,6.3,12.54,17890.0,0.0,1.56,1.005993552725143,-999
2022-11-03,21.42,7.65,13.55,13840.0,0.0,1.15,0.9949998101130814,-999
2022-11-04,18.14,8.27,12.58,3070.0,0.005,1.19,1.1295788040961148,-999
2022-11-05,18.23,7.55,11.92,11090.0,0.002,1.45,1.1068451994810282,-999
2022-11-06,20.23,7.44,12.51,13160.0,0.0,1.16,1.119677621549325,-999
2022-11-07,20.83,8.89,14.0,12840.0,0.005,1.4,1.3074878065928888,-999
2022-11-08,17.3,8.48,12.63,6850.0,0.151,1.79,1.2173062948610973,-999
2022-11-09,21.44,8.8,14.2,11800.0,0.005,1.75,1.304881504655542,-999
2022-11-10,22.49,10.76,15.85,10230.0,0.006,2.23,1.4850816362600443,-999
2022-11-11,23.19,12.65,17.42,7750.0,0.003,2.54,1.6694507977148927,-999
2022-11-12,21.29,10.3,15.77,5050.0,0.734,2.28,1.5810541750020255,-999
2022-11-13,11.44,6.64,9.18,2270.0,0.434,1.95,0.9753431275041988,-999
2022-11-14,11.95,5.43,8.17,3980.0,0.185,1.04,0.9216009178941873,-999
2022-11-15,17.15,4.84,9.94,5790.0,0.03,1.16,0.9929503064415945,-999
2022-11-16,13.96,7.7,10.28,2760.0,0.056999999999999995,0.85,1.0859914578630467,-999
2022-11-17,14.65,7.15,10.18,7390.0,0.028000000000000004,1.88,1.0713084294845034,-999
2022-11-18,13.87,7.41,10.42,3050.0,0.034999999999999996,0.94,1.1053440455307895,-999
2022-11-19,17.27,7.22,11.6,6130.0,0.002,0.88,1.1349420543508326,-999
2022-11-20,18.42,7.19,11.89,13660.0,0.06,1.75,1.1519441397592496,-999
2022-11-21,15.24,10.16,12.33,1560.0,1.06,1.55,1.317083431621076,-999
2022-11-22,16.75,9.07,12.01,5460.0,0.318,0.82,1.21404382816251,-999
2022-11-23,14.3,7.82,10.28,3120.0,0.21200000000000002,1.4,1.0941423867663485,-999
2022-11-24,16.88,7.71,10.91,7100.0,0.018,0.89,1.1211958915675988,-999
2022-11-25,20.2,8.35,13.03,12330.0,0.004,1.34,1.2083530100396371,-999
2022-11-26,18.96,8.22,13.09,13960.0,0.0,2.21,1.2970899741352795,-999
2022-11-27,19.94,9.9,14.54,5710.0,0.098,2.19,1.4802263386744465,-999
2022-11-28,21.89,9.06,15.5,3190.0,0.99,2.06,1.5204544417726475,-999
2022-11-29,10.4,0.71,6.69,1620.0,0.267,2.63,0.7292118315371016,-999
2022-11-30,3.71,-2.6,0.06,1210.0,0.11200000000000002,2.86,0.42729279226419437,-999
2022-12-01,3.8,-3.92,-0.46,3030.0,0.075,1.3,0.45255288153205997,-999
2022-12-02,7.8,-3.41,0.98,5700.0,0.002,1.03,0.5104785615538963,-999
2022-12-03,11.41,-2.38,3.83,3760.0,0.011,1.02,0.6233593376462356,-999
2022-12-04,8.64,-0.07,3.53,2790.0,0.009,0.92,0.594981325314441,-999
2022-12-05,10.11,-1.09,3.65,6220.0,0.002,0.66,0.6028447829390168,-999
2022-12-06,9.35,-2.49,2.72,7950.0,0.0,0.8,0.5748749746479173,-999
2022-12-07,10.08,-1.14,3.69,6200.0,0.0,0.87,0.6343056305821062,-999
2022-12-08,11.99,0.63,5.74,4920.0,0.0,0.69,0.697602222257391,-999
2022-12-09,11.17,2.53,6.39,3000.0,0.0,0.89,0.7828643773611001,-999
2022-12-10,12.4,2.49,6.83,4770.0,0.148,1.12,0.8030151559620198,-999
2022-12-11,8.88,-1.07,3.32,2240.0,0.005,1.38,0.49403015140831447,-999
2022-12-12,11.4,-1.69,3.83,12380.0,0.0,0.72,0.4674233315023584,-999
2022-12-13,12.09,-1.35,3.94,7310.0,0.0,1.23,0.40083507609533947,-999
2022-12-14,10.06,-0.2,3.62,11240.0,0.0,1.36,0.3831307936662798,-999
2022-12-15,11.01,-1.02,3.87,1900.0,0.0,1.01,0.47876903107295277,-999
2022-12-16,7.31,0.31,3.01,3400.0,0.0,0.85,0.6006513240080532,-999
2022-12-17,8.57,-2.82,1.98,13490.0,0.0,1.57,0.34120469969791967,-999
2022-12-18,7.21,-4.05,1.16,13020.0,0.0,1.35,0.3619082750906591,-999
2022-12-19,12.23,-2.67,3.53,13950.0,0.0,1.4,0.4305434186775761,-999
2022-12-20,6.62,-2.64,2.73,2380.0,0.004,1.43,0.554963516517853,-999
2022-12-21,11.95,-3.27,2.55,13090.0,0.0,1.9,0.4709429983813983,-999
2022-12-22,12.0,-1.72,4.02,11950.0,0.0,1.56,0.4594163959966603,-999
2022-12-23,13.17,0.32,5.89,12880.0,0.0,0.74,0.5007014336141731,-999
2022-12-24,12.47,0.14,4.71,12220.0,0.0,1.87,0.578254282920126,-999
2022-12-25,6.23,-0.78,2.1,1580.0,0.16899999999999998,2.28,0.5545552667726522,-999
2022-12-26,5.49,-1.0,1.41,2490.0,0.131,1.01,0.5923804058498526,-999
2022-12-27,4.66,-1.44,1.05,1930.0,0.563,1.04,0.584637876198776,-999
2022-12-28,3.81,-1.96,0.26,8170.0,0.10300000000000001,0.84,0.5278005186846187,-999
2022-12-29,6.4,-2.52,1.19,7390.0,0.001,0.83,0.5305412922738075,-999
2022-12-30,9.12,-1.52,2.23,9650.0,0.0,0.89,0.5619445679880444,-999
2022-12-31,9.51,-0.9,3.27,6230.0,0.10900000000000001,0.77,0.575718159787097,-999
2023-01-01,6.29,-0.55,2.3,2200.0,0.34700000000000003,0.74,0.6072529609352363,-999
2023-01-02,6.87,-0.52,2.96,2990.0,0.124,0.7,0.6403055284412116,-999
2023-01-03,8.42,0.25,3.55,3680.0,0.006,1.15,0.6491648437127977,-999
2023-01-04,8.19,0.9,4.02,2520.0,0.0,1.02,0.709691638865384,-999
2023-01-05,10.86,1.05,5.16,2740.0,0.0,0.92,0.7333812362784213,-999
2023-01-06,14.15,-0.1,4.7,9560.0,0.0,2.34,0.6482272104389564,-999
2023-01-07,17.24,-2.81,6.87,13010.0,0.0,1.21,0.5289735974973538,-999
2023-01-08,17.31,4.37,9.97,13570.0,0.0,0.86,0.6188478963930715,-999
2023-01-09,17.62,1.55,8.29,13280.0,0.0,1.38,0.7235130795308766,-999
2023-01-10,13.94,1.74,6.26,11960.0,0.0,1.45,0.7046320784155418,-999
2023-01-11,13.16,0.08,5.98,8320.0,0.0,2.41,0.8047148619027655,-999
2023-01-12,14.58,6.12,9.47,4840.0,0.001,1.86,1.1403276978496268,-999
2023-01-13,16.71,7.62,11.37,3250.0,0.352,2.2,1.2254962141884433,-999
2023-01-14,7.84,0.29,4.74,1770.0,0.371,1.85,0.6749382853678209,-999
2023-01-15,3.97,-2.49,0.24,3590.0,0.161,0.97,0.4461168674733146,-999
2023-01-16,1.94,-4.02,-1.49,3300.0,0.081,1.2,0.4491553227928695,-999
2023-01-17,4.13,-3.48,-0.19,5410.0,0.004,1.05,0.4414265831209646,-999
2023-01-18,5.83,-2.97,0.72,7170.0,0.0,0.93,0.4702371925869153,-999
2023-01-19,9.22,-3.51,2.23,13470.0,0.0,1.41,0.4478026414236581,-999
2023-01-20,8.01,-1.97,2.05,5170.0,0.0,1.95,0.3980883825528174,-999
2023-01-21,7.43,-2.89,1.63,2110.0,0.003,1.57,0.44510810499678355,-999
2023-01-22,7.96,-2.2,2.33,4730.0,0.0,0.95,0.5816511507757731,-999
2023-01-23,7.17,-1.7,2.23,4610.0,0.001,1.16,0.5460431833347984,-999
2023-01-24,4.55,-5.03,-0.69,8910.0,0.0,1.87,0.35388025463548034,-999
2023-01-25,4.87,-5.85,-1.61,6760.0,0.0,2.14,0.3104073304919206,-999
2023-01-26,8.56,-3.05,2.03,3430.0,0.0,1.23,0.4766233161800176,-999
2023-01-27,9.25,-2.5,2.44,15350.0,0.0,0.89,0.36697210695726,-999
2023-01-28,10.72,-4.04,2.79,16000.0,0.0,1.24,0.35060482964412554,-999
2023-01-29,12.94,-2.43,5.21,15640.0,0.0,1.38,0.38136982489369003,-999
2023-01-30,15.58,1.05,6.58,15480.0,0.0,1.62,0.5085853229547409,-999
2023-01-31,16.3,1.43,8.05,15610.0,0.0,1.7,0.5906520507503001,-999
2023-02-01,14.68,2.8,7.77,3810.0,0.0,2.25,0.6265346222570127,-999
2023-02-02,7.15,0.57,3.2,2140.0,0.0,1.96,0.5648416266581459,-999
2023-02-03,12.18,0.24,4.4,7990.0,0.002,1.59,0.6657685976551904,-999
2023-02-04,7.26,-0.01,3.51,1810.0,0.017,1.73,0.6657685976551904,-999
2023-02-05,10.57,-0.52,3.87,5120.0,0.007000000000000001,1.33,0.6519849393564036,-999
2023-02-06,14.43,1.44,6.69,11750.0,0.002,0.84,0.7449558348220022,-999
2023-02-07,9.35,2.74,5.95,4670.0,0.11499999999999999,1.77,0.7928832801390937,-999
2023-02-08,9.43,1.85,4.78,3020.0,0.849,2.2,0.7375716759672666,-999
2023-02-09,10.49,0.6,4.7,5250.0,0.976,1.13,0.7188797529386093,-999
2023-02-10,5.69,-0.06,2.9,3470.0,0.063,2.25,0.6725144557509195,-999
2023-02-11,6.75,0.16,3.55,4830.0,0.024,2.64,0.7209357642889314,-999
2023-02-12,8.19,3.03,5.24,1980.0,0.317,1.72,0.8052821355212094,-999
2023-02-13,7.09,0.12,3.74,3300.0,0.134,1.55,0.6265346222570127,-999
2023-02-14,8.86,-2.85,2.66,4340.0,0.037,1.1,0.548867607268746,-999
